,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
4402,F,Y,N,0,Working,Secondary / secondary special,Married,Municipal apartment,47.59452054794521,2.6794520547945204,1,0,1,0,2.0,False
4403,F,Y,N,0,Working,Secondary / secondary special,Married,Municipal apartment,47.59452054794521,2.6794520547945204,1,0,1,0,2.0,False
4404,F,Y,N,0,Working,Secondary / secondary special,Married,Municipal apartment,47.59452054794521,2.6794520547945204,1,0,1,0,2.0,False
4405,F,Y,N,0,Working,Secondary / secondary special,Married,Municipal apartment,47.59452054794521,2.6794520547945204,1,0,1,0,2.0,False
4406,F,Y,N,0,Working,Secondary / secondary special,Married,Municipal apartment,47.59452054794521,2.6794520547945204,1,0,1,0,2.0,False
4407,F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.13972602739726,-1000.6657534246576,1,0,0,0,2.0,False
4408,F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.13972602739726,-1000.6657534246576,1,0,0,0,2.0,False
4409,F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.13972602739726,-1000.6657534246576,1,0,0,0,2.0,False
4410,F,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,47.92602739726028,6.4301369863013695,1,1,0,0,2.0,False
4411,F,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,47.92602739726028,6.4301369863013695,1,1,0,0,2.0,False
4412,F,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,47.92602739726028,6.4301369863013695,1,1,0,0,2.0,False
4413,F,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,47.92602739726028,6.4301369863013695,1,1,0,0,2.0,False
4414,F,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,47.92602739726028,6.4301369863013695,1,1,0,0,2.0,False
4415,F,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,47.92602739726028,6.4301369863013695,1,1,0,0,2.0,False
4416,F,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,47.92602739726028,6.4301369863013695,1,1,0,0,2.0,False
4417,M,Y,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.24657534246575,-1000.6657534246576,1,0,1,0,2.0,False
4418,M,Y,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.24657534246575,-1000.6657534246576,1,0,1,0,2.0,False
4419,M,Y,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.24657534246575,-1000.6657534246576,1,0,1,0,2.0,False
4420,M,Y,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.24657534246575,-1000.6657534246576,1,0,1,0,2.0,False
4421,M,Y,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.24657534246575,-1000.6657534246576,1,0,1,0,2.0,False
4422,M,Y,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.24657534246575,-1000.6657534246576,1,0,1,0,2.0,False
4423,M,Y,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.24657534246575,-1000.6657534246576,1,0,1,0,2.0,False
4424,F,N,N,0,Commercial associate,Higher education,Widow,House / apartment,54.608219178082194,18.10410958904109,1,1,1,0,1.0,False
4425,F,N,N,0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,60.45479452054794,-1000.6657534246576,1,0,0,0,1.0,False
4426,F,Y,N,3,Working,Higher education,Married,House / apartment,30.47945205479452,1.093150684931507,1,0,0,0,5.0,False
4427,F,N,N,0,Working,Higher education,Married,House / apartment,32.52328767123288,8.180821917808219,1,0,0,0,2.0,False
4428,F,N,N,1,Working,Secondary / secondary special,Separated,House / apartment,27.495890410958904,7.013698630136986,1,1,1,0,2.0,False
4429,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,4.178082191780822,1,1,1,0,2.0,False
4430,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,4.178082191780822,1,1,1,0,2.0,False
4431,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,4.178082191780822,1,1,1,0,2.0,False
4432,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,4.178082191780822,1,1,1,0,2.0,False
4433,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,4.178082191780822,1,1,1,0,2.0,False
4434,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,4.178082191780822,1,1,1,0,2.0,False
4435,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,4.178082191780822,1,1,1,0,2.0,False
4436,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.14246575342466,1.1753424657534246,1,0,1,0,2.0,False
4437,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.93150684931507,9.265753424657534,1,0,1,0,2.0,False
4438,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.93150684931507,9.265753424657534,1,0,1,0,2.0,False
4439,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.93150684931507,9.265753424657534,1,0,1,0,2.0,False
4440,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.93150684931507,9.265753424657534,1,0,1,0,2.0,False
4441,M,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.36986301369863,-1000.6657534246576,1,0,1,0,2.0,False
4442,M,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.36986301369863,-1000.6657534246576,1,0,1,0,2.0,False
4443,M,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.36986301369863,-1000.6657534246576,1,0,1,0,2.0,False
4444,M,Y,N,0,Working,Secondary / secondary special,Married,Rented apartment,33.9013698630137,0.8410958904109589,1,1,1,0,2.0,False
4445,M,Y,N,0,Working,Secondary / secondary special,Married,Rented apartment,33.9013698630137,0.8410958904109589,1,1,1,0,2.0,False
4446,M,Y,N,0,Working,Secondary / secondary special,Married,Rented apartment,33.9013698630137,0.8410958904109589,1,1,1,0,2.0,False
4447,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,28.252054794520543,1.926027397260274,1,0,1,0,2.0,False
4448,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,28.252054794520543,1.926027397260274,1,0,1,0,2.0,False
4449,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,28.252054794520543,1.926027397260274,1,0,1,0,2.0,False
4450,F,N,N,0,Working,Higher education,Married,House / apartment,29.386301369863013,5.263013698630137,1,1,1,0,2.0,False
4451,F,N,N,0,Working,Higher education,Married,House / apartment,29.386301369863013,5.263013698630137,1,1,1,0,2.0,False
4452,F,N,N,0,Working,Higher education,Married,House / apartment,29.386301369863013,5.263013698630137,1,1,1,0,2.0,False
4453,F,N,N,0,Working,Higher education,Married,House / apartment,29.386301369863013,5.263013698630137,1,1,1,0,2.0,False
4454,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,31.926027397260277,4.4301369863013695,1,1,0,0,3.0,False
4455,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,31.926027397260277,4.4301369863013695,1,1,0,0,3.0,False
4456,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,36.99452054794521,4.843835616438356,1,1,1,0,2.0,False
4457,F,N,N,0,Working,Secondary / secondary special,Civil marriage,With parents,30.16164383561644,3.9287671232876713,1,1,1,0,2.0,False
4458,F,N,N,0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,2.0,False
4459,F,N,N,0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,2.0,False
4460,F,N,N,0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,2.0,False
4461,F,N,N,0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,2.0,False
4462,F,N,N,0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,2.0,False
4463,F,N,N,0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,2.0,False
4464,F,N,N,0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,2.0,False
4465,F,N,N,0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,2.0,False
4466,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,44.67397260273973,13.435616438356163,1,1,1,0,2.0,False
4467,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,44.67397260273973,13.435616438356163,1,1,1,0,2.0,False
4468,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,44.67397260273973,13.435616438356163,1,1,1,0,2.0,False
4469,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.47397260273973,-1000.6657534246576,1,0,0,0,2.0,False
4470,F,N,N,0,Working,Incomplete higher,Married,House / apartment,33.97808219178082,2.512328767123288,1,1,0,0,2.0,False
4471,F,N,N,0,Working,Incomplete higher,Married,House / apartment,33.97808219178082,2.512328767123288,1,1,0,0,2.0,False
4472,F,N,N,0,Working,Incomplete higher,Married,House / apartment,33.97808219178082,2.512328767123288,1,1,0,0,2.0,False
4473,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,28.42739726027397,0.3452054794520548,1,0,1,0,2.0,False
4474,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,28.42739726027397,0.3452054794520548,1,0,1,0,2.0,False
4475,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,58.57808219178082,0.4273972602739726,1,0,0,0,1.0,False
4476,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,58.57808219178082,0.4273972602739726,1,0,0,0,1.0,False
4477,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,31.495890410958904,4.758904109589041,1,1,0,0,2.0,False
4478,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.83287671232877,6.846575342465753,1,1,0,0,2.0,False
4479,F,N,N,0,Pensioner,Higher education,Single / not married,House / apartment,63.81095890410959,-1000.6657534246576,1,0,1,0,1.0,False
4480,F,N,N,0,Pensioner,Higher education,Single / not married,House / apartment,63.81095890410959,-1000.6657534246576,1,0,1,0,1.0,False
4481,F,N,N,0,Pensioner,Higher education,Single / not married,House / apartment,63.81095890410959,-1000.6657534246576,1,0,1,0,1.0,False
4482,F,N,N,0,Pensioner,Higher education,Single / not married,House / apartment,63.81095890410959,-1000.6657534246576,1,0,1,0,1.0,False
4483,F,N,N,0,Pensioner,Higher education,Single / not married,House / apartment,63.81095890410959,-1000.6657534246576,1,0,1,0,1.0,False
4484,M,Y,N,0,State servant,Secondary / secondary special,Separated,House / apartment,52.19178082191781,1.2602739726027397,1,1,0,0,1.0,False
4485,F,N,N,0,Working,Secondary / secondary special,Widow,House / apartment,45.23013698630137,5.515068493150685,1,1,1,0,1.0,False
4486,F,N,N,0,Working,Secondary / secondary special,Widow,House / apartment,45.23013698630137,5.515068493150685,1,1,1,0,1.0,False
4487,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4488,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4489,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4490,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,True
4491,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4492,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4493,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4494,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4495,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4496,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4497,F,Y,N,2,State servant,Higher education,Married,House / apartment,43.98082191780822,20.18904109589041,1,1,1,0,4.0,False
4498,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,53.41095890410959,4.597260273972603,1,0,1,0,2.0,False
4499,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,53.41095890410959,4.597260273972603,1,0,1,0,2.0,False
4500,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,53.41095890410959,4.597260273972603,1,0,1,0,2.0,False
4501,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,53.41095890410959,4.597260273972603,1,0,1,0,2.0,False
4502,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,53.41095890410959,4.597260273972603,1,0,1,0,2.0,False
4503,F,N,N,1,Working,Secondary / secondary special,Separated,House / apartment,39.31232876712329,11.183561643835615,1,0,1,0,2.0,False
4504,F,N,N,1,Working,Secondary / secondary special,Separated,House / apartment,39.31232876712329,11.183561643835615,1,0,1,0,2.0,False
4505,F,N,N,1,Working,Secondary / secondary special,Separated,House / apartment,39.31232876712329,11.183561643835615,1,0,1,0,2.0,False
4506,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,45.59178082191781,27.36438356164384,1,1,1,0,2.0,False
4507,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,45.59178082191781,27.36438356164384,1,1,1,0,2.0,False
4508,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,45.59178082191781,27.36438356164384,1,1,1,0,2.0,False
4509,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,45.59178082191781,27.36438356164384,1,1,1,0,2.0,False
4510,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,45.59178082191781,27.36438356164384,1,1,1,0,2.0,False
4511,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,45.59178082191781,27.36438356164384,1,1,1,0,2.0,False
4512,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,45.59178082191781,27.36438356164384,1,1,1,0,2.0,False
4513,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,45.59178082191781,27.36438356164384,1,1,1,0,2.0,False
4514,F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,48.72328767123288,-1000.6657534246576,1,0,1,0,2.0,False
4515,F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,48.72328767123288,-1000.6657534246576,1,0,1,0,2.0,False
4516,F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,48.72328767123288,-1000.6657534246576,1,0,1,0,2.0,False
4517,F,N,N,0,Working,Higher education,Married,House / apartment,38.72876712328768,20.273972602739725,1,1,1,0,2.0,False
4518,F,N,N,0,Working,Higher education,Married,House / apartment,38.72876712328768,20.273972602739725,1,1,1,0,2.0,False
4519,F,N,N,0,Working,Higher education,Married,House / apartment,38.72876712328768,20.273972602739725,1,1,1,0,2.0,False
4520,F,N,N,0,Working,Higher education,Married,House / apartment,38.72876712328768,20.273972602739725,1,1,1,0,2.0,False
4521,F,Y,N,2,State servant,Higher education,Married,House / apartment,28.473972602739725,6.178082191780822,1,1,0,0,4.0,False
4522,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.74794520547945,4.4301369863013695,1,1,1,0,2.0,False
4523,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.74794520547945,4.4301369863013695,1,1,1,0,2.0,False
4524,F,N,N,0,Pensioner,Higher education,Married,House / apartment,52.15890410958904,-1000.6657534246576,1,0,1,0,2.0,False
4525,F,N,N,0,Pensioner,Higher education,Married,House / apartment,52.15890410958904,-1000.6657534246576,1,0,1,0,2.0,False
4526,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.06301369863014,3.43013698630137,1,1,0,0,2.0,False
4527,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.06301369863014,3.43013698630137,1,1,0,0,2.0,False
4528,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.06301369863014,3.43013698630137,1,1,0,0,2.0,False
4529,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.06301369863014,3.43013698630137,1,1,0,0,2.0,False
